reading_no,temperature_c,humidity_pct,sensor_reading,motion_detected,sensor_hour,sensor_minute,time_minutes,temp_humidity_ratio,sensor_x_motion,dataset_source,iqr_anomaly_temperature_c,iqr_anomaly_humidity_pct,iqr_anomaly_sensor_reading,iqr_anomaly_reading_no,iqr_any_anomaly,anomaly_label,anomaly_score,is_anomaly,rf_pred,rf_prob,svm_pred,svm_prob,reading_index,twin_temp_mean,twin_temp_std,twin_hum_mean,twin_hum_std,twin_sr_mean,twin_sr_std,twin_temp_upper,twin_temp_lower,twin_hum_upper,twin_hum_lower,twin_sr_upper,twin_sr_lower,dev_temp,dev_hum,dev_sr,twin_deviation,temp_deviation_magnitude,hum_deviation_magnitude,sr_deviation_magnitude,twin_deviation_score,rf_twin_agree,svm_twin_agree,both_agree,high_confidence_anomaly,risk_level
74.7274827901054,31.4842757504989,52.00515777909442,0.389,0,11,45,705,0.6054067805895303,0.0,Dataset_1,False,False,False,False,0,0,-0.0482404184633088,Normal,0,0.0,0,0.0001477047564848003,711,32.570316232050416,0.7311428133145913,56.93926606097684,5.418188228145353,0.49257999999999996,0.2574927849197222,34.0326018586796,31.108030605421234,67.77564251726754,46.10288960468613,1.0075655698394443,-0.022405569839444472,0,0,0,0,1.485399263146365,0.9106563233804533,0.402262136277552,1.485399263146365,0,0,0,0,NORMAL
56.050428595838426,32.66711400245124,54.4499408026485,0.776,0,11,45,705,0.5999476385273618,0.0,Dataset_3,False,False,False,False,0,0,-0.0913727624888013,Normal,0,0.0,0,1.0620484341360292e-05,712,32.572706457190996,0.731262384952658,56.94719511642854,5.414167548667306,0.49966,0.2603632948518714,34.03523122709631,31.11018168728568,67.77553021376315,46.11886001909393,1.0203865897037427,-0.021066589703742755,0,0,0,0,0.12910197228917475,0.46124428734209566,1.0613590475499635,1.0613590475499635,0,0,0,0,NORMAL
18.337614875111413,31.387426497949807,51.13510538202087,0.303,0,11,45,705,0.6138136540376036,0.0,Dataset_3,False,False,False,False,0,0,-0.0338538917240781,Normal,0,0.015,0,0.005846447926942445,713,32.53945890954488,0.7467546897449119,56.83615829297382,5.4761887181555915,0.50056,0.25958751896036925,34.0329682890347,31.045949530055054,67.788535729285,45.88378085666264,1.0197350379207384,-0.018615037920738486,0,0,0,0,1.5427166172494755,1.0410619800208631,0.7610506072888418,1.5427166172494755,0,0,0,0,NORMAL
20.511568470493227,32.95138716712791,55.05943670445558,0.387,0,11,45,705,0.5984693731164165,0.0,Dataset_1,False,False,False,False,0,0,-0.0897163705808543,Normal,0,0.01,0,3.7392628286629525e-06,714,32.53091376416249,0.7393638651837551,56.93141333733431,5.401023800771882,0.49384,0.2580561843585895,34.00964149453,31.05218603379498,67.73346093887808,46.12936573579055,1.009952368717179,-0.022272368717179025,0,0,0,0,0.5686954070517265,0.3465965630469245,0.41401676246896474,0.5686954070517265,0,0,0,0,NORMAL
50.494588949311726,33.491171118598366,60.37105376587867,0.924,0,11,45,705,0.5547554411377845,0.0,Dataset_2,False,False,False,False,0,0,-0.0406233742150297,Normal,0,0.095,0,0.005041833754552911,715,32.56859421253008,0.7393329704118172,56.91695685434652,5.390612422420239,0.49788,0.26323037477480005,34.04726015335371,31.089928271706444,67.698181699187,46.13573200950604,1.0243407495496002,-0.028580749549600104,0,0,0,0,1.247848662431135,0.6407613829561816,1.6188039908409653,1.6188039908409653,0,0,0,0,NORMAL
22.70262036364173,32.38323999820011,55.57062092956495,0.032,0,11,45,705,0.5827402838723931,0.0,Dataset_1,False,False,False,False,0,0,-0.0723933139652339,Normal,0,0.005,0,0.00032128115884245555,716,32.56276245718779,0.7396278568427764,56.763780281452064,5.315875943154978,0.49376,0.2689313363545971,34.04201817087334,31.083506743502234,67.39553216776201,46.13202839514211,1.0316226727091942,-0.04410267270919421,0,0,0,0,0.2427196523321128,0.22445202638174122,1.7170118188805403,1.7170118188805403,0,0,0,0,NORMAL
53.70759343522456,33.40578122232976,63.89296405571138,0.857,0,11,45,705,0.5228397397616723,0.0,Dataset_1,False,False,False,False,0,0,-0.0221650106093819,Normal,0,0.1,0,0.011502936503535403,717,32.57110993016559,0.7468497352131671,56.94330155765122,5.403081539682003,0.5078199999999999,0.26918248798303124,34.064809400591926,31.077410459739255,67.74946463701522,46.13713847828721,1.0461849759660624,-0.030544975966062538,0,0,0,0,1.1175878295492792,1.2862402983888497,1.297182091726264,1.297182091726264,0,0,0,0,NORMAL
41.64888913246778,31.816260244262843,53.4203968852866,0.72,0,11,45,705,0.5955826145770039,0.0,Dataset_2,False,False,False,False,0,0,-0.0695574014110147,Normal,0,0.0,0,5.387119841634745e-05,718,32.545230027673746,0.7501982540555151,56.82801003847025,5.415760026470442,0.51112,0.2707793468746788,34.04562653578478,31.044833519562715,67.65953009141113,45.996489985529365,1.0526786937493577,-0.030438693749357593,0,0,0,0,0.9717015572464957,0.6292030125643219,0.7714001492755039,0.9717015572464957,0,0,0,0,NORMAL
53.68313590521409,31.77191848815737,59.02993112270016,0.164,0,11,45,705,0.5382340339154714,0.0,Dataset_3,False,False,False,False,0,0,-0.0739793086194989,Normal,0,0.0,0,8.511306487167687e-05,719,32.53289743422731,0.7578558702775778,57.0270094529601,5.3069621608082365,0.51034,0.27173949184572255,34.04860917478246,31.017185693672154,67.64093377457658,46.41308513134363,1.053818983691445,-0.03313898369144508,0,0,0,0,1.0041196113867983,0.3774139011424797,1.2745248146405448,1.2745248146405448,0,0,0,0,NORMAL
24.706851091631577,32.8884707025484,60.05737770970488,0.188,0,11,45,705,0.5476174852971704,0.0,Dataset_2,False,False,False,False,0,0,-0.0802746400368153,Normal,0,0.0,0,3.204794131532471e-05,720,32.5492622431248,0.756494487482335,57.15302468714266,5.302525751483354,0.50886,0.27331659223661636,34.06225121808947,31.03627326816013,67.75807619010936,46.54797318417595,1.0554931844732327,-0.037773184473232746,0,0,0,0,0.44839455758356167,0.5477300084812852,1.1739456555808718,1.1739456555808718,0,0,0,0,NORMAL
2.155527575561976,32.99294522192817,60.41384465549186,0.301,0,11,45,705,0.5461156273690877,0.0,Dataset_1,False,False,False,False,0,0,-0.0428245913295382,Normal,0,0.035,0,0.0001983136665474828,721,32.541314374122436,0.7495331630799422,57.08465170074945,5.2362669393476535,0.50402,0.27483817056588056,34.04038070028232,31.042248047962552,67.55718557944475,46.61211782205414,1.053696341131761,-0.04565634113176109,0,0,0,0,0.6025487163252384,0.6357949962272498,0.738686554693029,0.738686554693029,0,0,0,0,NORMAL
1.549798594384697,31.38608774960446,58.10883345980735,0.825,0,11,45,705,0.5401259213229196,0.0,Dataset_1,False,False,False,False,0,0,-0.0109014864579023,Normal,0,0.185,1,0.08789220805400262,722,32.54562410530898,0.7420732594583959,56.98941890357472,5.17179523906297,0.518,0.2729888238723039,34.029770624225776,31.06147758639219,67.33300938170066,46.645828425448784,1.0639776477446077,-0.02797764774460776,0,0,0,0,1.5625610791982065,0.21644598984345204,1.1245840436294248,1.5625610791982065,0,0,0,0,LOW RISK
5.292460403714692,33.116219455979,58.414906699872056,0.151,0,11,45,705,0.5669138368946106,0.0,Dataset_3,False,False,False,False,0,0,-0.0592604960277721,Normal,0,0.03,0,0.0007871674885912991,723,32.56308690312977,0.7450758321585296,56.951780237631894,5.154051272491903,0.50286,0.27190747300791696,34.05323856744683,31.07293523881271,67.2598827826157,46.64367769264809,1.046674946015834,-0.04095494601583394,0,0,0,0,0.7423832401911777,0.28387885587601214,1.2940383802962814,1.2940383802962814,0,0,0,0,NORMAL
4.907743877549692,32.6513790577285,50.00553506538262,0.855,0,11,46,706,0.6529552850915662,0.0,Dataset_3,False,False,False,False,0,0,-0.0139547357620907,Normal,0,0.145,1,0.42223261283683683,724,32.57077030005042,0.7439423660271433,56.71181594175243,5.193199562739853,0.5119,0.27600260646506636,34.0586550321047,31.082885567996133,67.09821506723213,46.32541681627272,1.0639052129301327,-0.040105212930132694,0,0,0,0,0.1083533523641062,1.2913579584208623,1.243099698566533,1.2913579584208623,0,0,0,0,LOW RISK
24.31458803072416,31.744932692061333,64.3386375514451,0.682,0,11,46,706,0.4934038612998955,0.0,Dataset_3,False,False,False,False,0,0,-0.0193605405183467,Normal,0,0.245,0,0.015725228517615167,725,32.55339551164702,0.753009404231741,56.934081563630734,5.278063325673444,0.5194000000000001,0.27541553021882115,34.0594143201105,31.047376703183538,67.49020821497763,46.37795491228385,1.0702310604376424,-0.03143106043764221,0,0,0,0,1.0736409683615453,1.4028923353202216,0.5903785073133144,1.4028923353202216,0,0,0,0,NORMAL
40.63291417336208,33.63688449138667,61.02583333196954,0.69,0,11,46,706,0.5511908990610122,0.0,Dataset_2,False,False,False,False,0,0,-0.0589080100476838,Normal,0,0.0,0,5.4439787599990704e-05,726,32.57077584592764,0.7679416059284775,56.97014993254018,5.300135900830811,0.5225,0.27646502159091557,34.1066590577846,31.034892634070687,67.5704217342018,46.36987813087856,1.075430043181831,-0.03043004318183118,0,0,0,0,1.3882660464841001,0.7652035174400148,0.6058610712308377,1.3882660464841001,0,0,0,0,NORMAL
34.57764872143885,33.41834250820931,45.7681092737608,0.903,0,11,46,706,0.730166535352199,0.0,Dataset_1,False,False,False,False,0,1,0.0468335662624014,Anomaly,1,0.945,1,0.9999998892597596,727,32.55930397356746,0.7503614599406214,56.574466244072134,5.384188552462262,0.52128,0.2746053227184539,34.0600268934487,31.05858105368622,67.34284334899665,45.80608913914761,1.0704906454369079,-0.02793064543690782,0,1,0,1,1.1448314388086867,2.007053589963125,1.3900626767118063,2.007053589963125,1,1,1,1,HIGH RISK
34.57508254862741,31.76637671125744,52.0024991127136,0.924,0,11,46,706,0.6108624901188391,0.0,Dataset_3,False,False,False,False,0,0,-0.041771750055938,Normal,0,0.05,0,0.03543680601294889,728,32.56177893569912,0.7474747603021383,56.39480308018674,5.383866993324548,0.5225,0.2762848463570355,34.0567284563034,31.06682941509484,67.16253706683584,45.62706909353764,1.075069692714071,-0.030069692714071006,0,0,0,0,1.064117750280178,0.8158268317349445,1.4532050964389769,1.4532050964389769,0,0,0,0,NORMAL
67.32077319792278,31.861394414816047,50.64284610373155,0.564,0,11,46,706,0.6291390835423308,0.0,Dataset_2,False,False,False,False,0,0,-0.0594340979990131,Normal,0,0.0,0,0.0001632406103389098,729,32.54471074720004,0.7536274596642958,56.28164293786846,5.444995994977796,0.52774,0.27449625922137944,34.05196566652863,31.03745582787145,67.17163492782406,45.39165094791287,1.0767325184427587,-0.021252518442758883,0,0,0,0,0.9067018683030881,1.0355922766050867,0.13209603659742417,1.0355922766050867,0,0,0,0,NORMAL
96.73448618136686,33.590572786019294,52.55776507474557,0.511,0,11,46,706,0.6391172094005693,0.0,Dataset_3,False,False,False,False,0,0,-0.0223588107144906,Normal,0,0.24,0,0.0024824150343345807,730,32.55452351609247,0.7641255198346396,56.28393310076713,5.443372463102746,0.52402,0.27341382927865304,34.08277455576175,31.026272476423195,67.17067802697262,45.397188174561634,1.0708476585573061,-0.022807658557306043,0,0,0,0,1.355860898730522,0.6845328639085568,0.047619948173076555,1.355860898730522,0,0,0,0,NORMAL
53.688146475748944,32.35227938966844,58.44546221401123,0.673,0,11,46,706,0.5535464621300593,0.0,Dataset_3,False,False,False,False,0,0,-0.1075814959090555,Normal,0,0.0,0,1.0488909192760135e-06,731,32.56174233703231,0.7603922493592472,56.31100051857899,5.450832815923751,0.53636,0.2656735575545176,34.0825268357508,31.040957838313812,67.2126661504265,45.40933488673149,1.0677071151090352,0.005012884890964742,0,0,0,0,0.2754666056548682,0.3915844378151363,0.5143134565001053,0.5143134565001053,0,0,0,0,NORMAL
36.8890558340569,31.680118237372355,56.4421449323649,0.41,0,11,46,706,0.5612847937308215,0.0,Dataset_1,False,False,False,False,0,0,-0.0891635312569812,Normal,0,0.0,0,3.825449156100742e-06,732,32.523018772426674,0.7548729206107333,56.433051433768526,5.38228781585325,0.53488,0.26617683549682186,34.03276461364814,31.013272931205208,67.19762706547502,45.66847580206203,1.0672336709936436,0.002526329006356298,0,0,0,0,1.1166110154823838,0.0016895226004198984,0.4691600251647967,1.1166110154823838,0,0,0,0,NORMAL
28.78583649766238,32.88506673019933,61.77332050258677,0.831,0,11,46,706,0.5323506317985873,0.0,Dataset_1,False,False,False,False,0,0,-0.0649954290994636,Normal,0,0.01,0,0.00015091953067546587,733,32.496066390122635,0.7156218769117109,56.52327863737401,5.434031879436321,0.53692,0.26807901972427206,33.92731014394606,31.064822636299212,67.39134239624666,45.65521487850137,1.0730780394485442,0.0007619605514558314,0,0,0,0,0.5435828739229698,0.9661409825251832,1.0969858936241115,1.0969858936241115,0,0,0,0,NORMAL
38.079121652664455,32.43403130407568,52.51043097719139,0.927,0,11,46,706,0.617668339086676,0.0,Dataset_2,False,False,False,False,0,0,-0.0599385831205032,Normal,0,0.005,0,0.0037699997563621873,734,32.50334456128569,0.7130473642583115,56.754149519577275,4.986395725204729,0.54998,0.2709001992601405,33.92943928980231,31.077249832769063,66.72694096998673,46.781358069167815,1.091780398520281,0.008179601479719079,0,0,0,0,0.09720695072641075,0.8510591467652723,1.3917251050555743,1.3917251050555743,0,0,0,0,NORMAL
43.05188490535717,32.73449854408886,57.47371200174853,0.3,0,11,46,706,0.5695560080326283,0.0,Dataset_3,False,False,False,False,0,0,-0.1092673612442146,Normal,0,0.0,0,3.0226918167966e-07,735,32.50990442340848,0.7136467627688746,56.89392351387342,4.904354217279303,0.55006,0.27082424528969856,33.93719794894623,31.08261089787073,66.70263194843203,47.085215079314814,1.0917084905793972,0.00841150942060287,0,0,0,0,0.31471284910777103,0.1182191057108526,0.9233260353277398,0.9233260353277398,0,0,0,0,NORMAL
33.5089993168324,32.437494512361944,61.818845005469946,0.738,0,11,46,706,0.5247185382511308,0.0,Dataset_2,False,False,False,False,0,0,-0.0748769401795338,Normal,0,0.0,0,3.2616349067795665e-05,736,32.518825981946854,0.7098106566338297,56.9592442136311,4.948451482615273,0.5516200000000001,0.2716936968314858,33.938447295214516,31.099204668679196,66.85614717886165,47.06234124840056,1.0950073936629718,0.008232606337028492,0,0,0,0,0.11458176098517715,0.9820445500712436,0.6859905702009305,0.9820445500712436,0,0,0,0,NORMAL
52.475774046811146,32.06090550540694,58.75022524711467,0.384,0,11,46,706,0.5457154389593778,0.0,Dataset_1,False,False,False,False,0,0,-0.1003121768603972,Normal,0,0.0,0,9.911901697348025e-07,737,32.51086988834981,0.7127217095486176,56.80366580489512,4.760135906485062,0.5456,0.27201252972341317,33.936313307447044,31.085426469252575,66.32393761786524,47.283393991924996,1.0896250594468264,0.0015749405531736427,0,0,0,0,0.6313316201581936,0.40892929771990805,0.5940880961484413,0.6313316201581936,0,0,0,0,NORMAL
39.96262354666058,32.74886632787256,52.17494237331144,0.988,0,11,46,706,0.6276742093145095,0.0,Dataset_3,False,False,False,False,0,0,-0.0419699939615584,Normal,0,0.08,0,0.039576893298712154,738,32.53697612050461,0.6965519069819038,56.66828883330965,4.794159706539942,0.5591200000000001,0.2769203554549688,33.93007993446842,31.143872306540803,66.25660824638953,47.07996942022977,1.1129607109099378,0.005279289090062478,0,0,0,0,0.3041982959859437,0.9372540336139812,1.5487429609586096,1.5487429609586096,0,0,0,0,NORMAL
96.08166791197856,32.35852320670999,54.31779252589094,0.711,0,11,46,706,0.5957260246826132,0.0,Dataset_1,False,False,False,False,0,0,-0.0602627177411949,Normal,0,0.015,0,0.0002819554631213709,739,32.532624075921746,0.6969819655651968,56.688961107584376,4.781481416773299,0.56204,0.27775212558197687,33.92658800705214,31.138660144791352,66.25192394113097,47.12599827403778,1.1175442511639537,0.00653574883604624,0,0,0,0,0.24979214387337909,0.4959065777122697,0.5363035958205105,0.5363035958205105,0,0,0,0,NORMAL
42.8692116616341,33.37603067258482,56.28709049517764,0.965,0,11,46,706,0.5929606555606856,0.0,Dataset_2,False,False,False,False,0,0,-0.0395586248466447,Normal,0,0.065,0,0.005862657513705192,740,32.558108411888796,0.7041665190973226,56.784768377295705,4.722955050024307,0.5672999999999999,0.28289936553553513,33.966441450083444,31.14977537369415,66.23067847734433,47.33885827724709,1.1330987310710703,0.0015012689289296555,0,0,0,0,1.1615449996110623,0.1053742352981471,1.4057952850189759,1.4057952850189759,0,0,0,0,NORMAL
34.681280511488026,33.1046394511926,52.62084843106968,0.768,0,11,46,706,0.6291164017517009,0.0,Dataset_1,False,False,False,False,0,0,-0.0691666272376527,Normal,0,0.0,0,0.00023070616768550408,741,32.58657270218816,0.6967312208840091,56.62093322748244,4.722463841633894,0.56742,0.282984898277384,33.98003514395617,31.193110260420138,66.06586091075023,47.17600554421465,1.1333897965547681,0.0014502034452320567,0,0,0,0,0.7435665144739831,0.8470332613484941,0.7087985698969022,0.8470332613484941,0,0,0,0,NORMAL
47.26972526062733,33.147057098028085,59.97328131064036,0.678,0,11,46,706,0.5526970647752456,0.0,Dataset_1,False,False,False,False,0,0,-0.0920035241930397,Normal,0,0.0,0,2.3906459826306827e-06,742,32.58625191440312,0.6964640027841923,56.52522689147024,4.601109526380996,0.5751000000000001,0.28061384971711817,33.97917991997151,31.193323908834735,65.72744594423223,47.32300783870825,1.1363276994342364,0.013872300565763718,0,0,0,0,0.8052166029636615,0.7493961293475355,0.3666947779268677,0.8052166029636615,0,0,0,0,NORMAL
63.519310929051,32.71373873126643,55.12967497284543,0.486,0,11,46,706,0.5933961728231425,0.0,Dataset_2,False,False,False,False,0,0,-0.1079035353971871,Normal,0,0.0,0,1.6882005012894877e-07,743,32.590653106245355,0.6965623739129349,56.45719707318465,4.595988947581859,0.58344,0.27130772949113124,33.98377785407123,31.197528358419486,65.64917496834838,47.265219178020935,1.1260554589822624,0.04082454101773747,0,0,0,0,0.1767041300630617,0.2888435604689883,0.3591480457807576,0.3591480457807576,0,0,0,0,NORMAL
40.621018542931125,32.827567014233615,60.92069369733084,0.881,0,11,46,706,0.5388573977583337,0.0,Dataset_1,False,False,False,False,0,0,-0.0706370625566491,Normal,0,0.005,0,0.00022023606667143068,744,32.56527592167752,0.6628838246405628,56.562602313861206,4.637357235511599,0.59854,0.26629262789921465,33.891043570958644,31.239508272396392,65.83731678488441,47.287887842838,1.1311252557984293,0.06595474420157066,0,0,0,0,0.3956812447747915,0.9397788918045156,1.0607088206665762,1.0607088206665762,0,0,0,0,NORMAL
51.37836150795578,31.89822434294957,49.90088241807788,0.873,0,11,47,707,0.6392316559949642,0.0,Dataset_3,False,False,False,False,0,0,-0.0294518807253287,Normal,0,0.12,0,0.05971607769225294,745,32.563184798365576,0.6648564577716078,56.23029375410333,4.502901066229643,0.59634,0.26349120807855064,33.892897713908795,31.23347188282236,65.23609588656261,47.22449162164404,1.1233224161571012,0.0693575838428987,0,0,0,0,1.0001549168820962,1.4056293570082408,1.0499741226409394,1.4056293570082408,0,0,0,0,NORMAL
88.91465304261791,32.89417577755485,59.62696654406989,0.904,0,11,47,707,0.5516660855382758,0.0,Dataset_1,False,False,False,False,0,0,-0.0515443408264618,Normal,0,0.025,0,0.018870383620010665,746,32.570591833623006,0.6664700478754066,56.45717953471471,4.378352842044181,0.6033,0.2669769729426732,33.90353192937382,31.23765173787219,65.21388521880307,47.70047385062635,1.1372539458853463,0.06934605411465355,0,0,0,0,0.48551838067590947,0.7239677567666059,1.1263101471841943,1.1263101471841943,0,0,0,0,NORMAL
9.55700946150381,32.442258602626474,55.25111682253025,0.028,0,11,47,707,0.5871783211125767,0.0,Dataset_2,False,False,False,False,0,0,-0.0508484811604488,Normal,0,0.0,0,0.0021298341608551037,747,32.572470650470585,0.6659628761468431,56.61238660343527,4.187401449041077,0.59222,0.27909974005355037,33.90439640276427,31.2405448981769,64.98718950151742,48.23758370535312,1.1504194801071006,0.034020519892899226,0,0,1,1,0.19552419058747825,0.32508692380804055,2.0215639696682444,2.0215639696682444,0,0,0,0,LOW RISK
39.759873167450365,33.4772335295729,51.52582468000706,0.679,0,11,47,707,0.649717555958791,0.0,Dataset_2,False,False,False,False,0,0,-0.0541273512323771,Normal,0,0.0,0,0.001378613145606975,748,32.58993499608626,0.678145304430297,56.505421833805464,4.24844456136564,0.59234,0.2791364679777657,33.946225604946854,31.233644387225663,65.00231095653675,48.00853271107418,1.1506129359555315,0.034067064044468576,0,0,0,0,1.308417560768177,1.172098613921685,0.3104563519466432,1.308417560768177,0,0,0,0,NORMAL
44.09193191253967,31.37769045554741,57.7305173142528,0.165,0,11,47,707,0.5435199851271858,0.0,Dataset_2,False,False,False,False,0,0,-0.0501131370528559,Normal,0,0.005,0,0.00035201750446021637,749,32.590414561411286,0.6772611430896256,56.41992292581139,4.17792958305743,0.57816,0.28252414453440633,33.94493684759054,31.235892275232036,64.77578209192625,48.06406375969653,1.1432082890688127,0.013111710931187348,0,0,0,0,1.790627334242409,0.3136946300056306,1.4623831117080794,1.790627334242409,0,0,0,0,NORMAL
70.93917009267531,32.43073007043063,60.95978823272162,0.673,0,11,47,707,0.5320020045775136,0.0,Dataset_1,False,False,False,False,0,0,-0.0863848072555172,Normal,0,0.0,0,2.5498520806685073e-05,750,32.600417830377125,0.6709808036612218,56.478903557071156,4.221435517783098,0.5853200000000001,0.28024598815603263,33.94237943769957,31.258456223054683,64.92177459263735,48.036032521504964,1.1458119763120653,0.024828023687934797,0,0,0,0,0.25289472683252306,1.061459684819237,0.3128668770962225,1.061459684819237,0,0,0,0,NORMAL
18.63021402466092,32.689351914906574,53.505993257671896,0.739,0,11,47,707,0.6109474717446158,0.0,Dataset_1,False,False,False,False,0,0,-0.0819218791071459,Normal,0,0.0,0,6.579590547085527e-05,751,32.60038424158986,0.6709762170650533,56.37937441262187,4.231885927233775,0.59858,0.27119434179276003,33.942336675719964,31.25843180745975,64.84314626708942,47.91560255815432,1.1409686835855202,0.05619131641447994,0,0,0,0,0.13259417913751714,0.6789834426951941,0.5177817549215321,0.6789834426951941,0,0,0,0,NORMAL
43.27437935668827,31.680634108785032,59.12094821791624,0.545,0,11,47,707,0.5358613913997242,0.0,Dataset_1,False,False,False,False,0,0,-0.0873932464751971,Normal,0,0.005,0,1.2416993764101797e-05,752,32.60099357001779,0.6701089669589237,56.375589376459864,4.229294914902169,0.59296,0.26929022050037954,33.94121150393564,31.260775636099943,64.8341792062642,47.916999546655525,1.1315404410007592,0.05437955899924096,0,0,0,0,1.3734454143541726,0.6491290504840177,0.1780971541177014,1.3734454143541726,0,0,0,0,NORMAL
51.24176458124999,32.30303101961144,56.67578423290221,0.188,0,11,47,707,0.5699617726841557,0.0,Dataset_3,False,False,False,False,0,0,-0.1046498890015134,Normal,0,0.0,0,1.4433122448516988e-06,753,32.595068662829696,0.6714328093905668,56.30208238551938,4.1905502004587865,0.57968,0.27260709859444565,33.93793428161083,31.252203044048564,64.68318278643694,47.9209819846018,1.1248941971888913,0.03446580281110867,0,0,0,0,0.43494628827721465,0.08917725366102662,1.4367878357960875,1.4367878357960875,0,0,0,0,NORMAL
26.334015425979945,32.323195546879894,58.62705060609898,0.165,0,11,47,707,0.551335853695179,0.0,Dataset_1,False,False,False,False,0,0,-0.0836654337679719,Normal,0,0.0,0,1.7283733652910996e-05,754,32.596767496979304,0.6706185498366094,56.30627985781339,4.192816522660126,0.57894,0.2737012679576637,33.938004596652526,31.255530397306085,64.69191290313364,47.92064681249313,1.1263425359153274,0.03153746408467262,0,0,0,0,0.40793912161681356,0.5535110306477605,1.512373291930589,1.512373291930589,0,0,0,0,NORMAL
32.14860842153747,32.65263016321768,61.44128694091518,0.604,0,11,47,707,0.5314444286164376,0.0,Dataset_3,False,False,False,False,0,0,-0.0884371882802159,Normal,0,0.0,0,2.5634603998804574e-06,755,32.601072566980704,0.6702652726155696,56.52011321703636,4.176248173669846,0.57752,0.27337671100964167,33.941603112211844,31.260542021749565,64.87260956437605,48.16761686969667,1.1242734220192834,0.03076657798071669,0,0,0,0,0.07692106606495773,1.178371672577758,0.09686232247026912,1.178371672577758,0,0,0,0,NORMAL
47.61056832127944,32.80628996476627,53.23601633457174,0.092,0,11,47,707,0.6162423788877555,0.0,Dataset_1,False,False,False,False,0,0,-0.0877561516787427,Normal,0,0.0,0,6.375162252309563e-05,756,32.585352347429556,0.6555998261629297,56.44233845244006,4.200895548522092,0.5685,0.2818480014446927,33.89655199975542,31.274152695103695,64.84412954948425,48.04054735539588,1.1321960028893854,0.004803997110614633,0,0,0,0,0.33700021189693985,0.7632471023349371,1.690621565297629,1.690621565297629,0,0,0,0,NORMAL
38.60337850602304,31.9997774328801,58.93166090506343,0.849,0,11,47,707,0.5429980488999355,0.0,Dataset_1,False,False,False,False,0,0,-0.0810875559069824,Normal,0,0.0,0,0.0001673337687999445,757,32.55227042351926,0.642177180703081,56.366934883983475,4.119291937438854,0.575,0.28453556859541923,33.83662478492542,31.2679160621131,64.60551875886118,48.12835100910577,1.1440711371908385,0.005928862809161495,0,0,0,0,0.860342202898063,0.6226131668787214,0.9629693692890453,0.9629693692890453,0,0,0,0,NORMAL
87.92657141369301,32.43679990775435,56.446621115440536,0.435,0,11,47,707,0.5746455446247423,0.0,Dataset_1,False,False,False,False,0,0,-0.090837179269096,Normal,0,0.0,0,2.062688524574676e-06,758,32.54541701586189,0.6415311760115796,56.44280780263083,4.084277358390691,0.57266,0.2852088822786072,33.828479367885045,31.262354663838728,64.61136251941221,48.27425308584945,1.1430777645572143,0.0022422354427855673,0,0,0,0,0.16930890167163998,0.0009336564443190816,0.48266209747082617,0.48266209747082617,0,0,0,0,NORMAL
128.82386542562034,32.8272077281183,62.10964413687406,0.747,0,11,47,707,0.5285363916630884,0.0,Dataset_2,False,False,False,True,1,0,-0.0100363121013699,Normal,0,0.095,1,0.921586647157283,759,32.539085147718176,0.6370513717687436,56.506340780870026,4.148013869822328,0.5822999999999999,0.2827328189983888,33.813187891255666,31.26498240418069,64.80236852051468,48.21031304122537,1.1477656379967776,0.016834362003222303,0,0,0,0,0.4522745588406959,1.3508397466868387,0.5825267050947968,1.3508397466868387,0,0,0,0,LOW RISK
85.4548786359445,32.945521145672544,56.27484830268053,0.254,0,11,47,707,0.58543952678525,0.0,Dataset_1,False,False,False,False,0,0,-0.0852765859812422,Normal,0,0.0,0,6.181382099698954e-06,760,32.52915497434901,0.6264711468838831,56.56548420429069,4.122625599429676,0.57652,0.2864818432826283,33.78209726811678,31.276212680581246,64.81073540315005,48.32023300543134,1.1494836865652567,0.0035563134347433856,0,0,0,0,0.664620403947033,0.07049775054824647,1.1257916750072863,1.1257916750072863,0,0,0,0,NORMAL
58.3903227708513,32.76461564583937,55.42737469323655,0.721,0,11,47,707,0.5911269519086654,0.0,Dataset_2,False,False,False,False,0,0,-0.1011868838009906,Normal,0,0.0,0,1.5928937280132096e-06,761,32.55476177225582,0.6088081787386687,56.63392854257352,4.073484530029846,0.58316,0.2858937550623897,33.77237812973316,31.337145414778487,64.78089760263322,48.486959482513825,1.1549475101247793,0.01137248987522066,0,0,0,0,0.34469564670217845,0.29619691550202454,0.48213546264575474,0.48213546264575474,0,0,0,0,NORMAL
38.80332206441489,32.95182051140216,51.34559852734398,0.793,0,11,47,707,0.6417652304138303,0.0,Dataset_3,False,False,False,False,0,0,-0.0671294356926475,Normal,0,0.0,0,0.0011201061127936957,762,32.56045590243484,0.6112071359576733,56.57184169706743,4.130707375518099,0.5835,0.28613777543451413,33.78287017435019,31.33804163051949,64.83325644810363,48.31042694603123,1.1557755508690284,0.011224449130971759,0,0,0,0,0.6403131534793975,1.265217172119525,0.7321622163296995,1.265217172119525,0,0,0,0,NORMAL
